,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
509,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0'})","frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'FAIXA_bin_1.0', 'VELOCIDADE DA VIA_bin_0.0'})",0.9723037182606178,0.28930134853520534,0.2860464555254314,0.2941945506874623,1.0169138587740165,1.0,0.004757678646840291,1.0069327916878836,0.6005332602224196,0.2932129881493599,0.006885059008022279,0.6414718383620956
510,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_1.0'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE DA VIA_bin_0.0'})",0.33551006622983554,0.8478829277706952,0.2860464555254314,0.8525719026548673,1.00553021499855,1.0,0.001573198273938592,1.0318051644741442,0.008276724210590882,0.31876921931578717,0.03082477736032029,0.5949687058425658
511,"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_1.0', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE DA VIA_bin_0.0'})",0.9995676225363299,0.2860538783145073,0.2860464555254314,0.2861701890659577,1.0004066043506759,1.0,0.0001162604613026974,1.0001629390502735,0.9400098870173257,0.2861680639819401,0.00016291250546444935,0.6430721200732029
512,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'FAIXA_bin_1.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})",0.9996121592707852,0.2860538783145073,0.2860464555254314,0.2861574390352571,1.0003620322205033,1.0,0.00010352055568435548,1.0001450750157148,0.933118090358366,0.2861553141405966,0.00014505397200745106,0.6430657450578526
513,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'FAIXA_bin_1.0', 'VELOCIDADE DA VIA_bin_0.0'})",0.8656400949374723,0.3302955569040289,0.2860464555254314,0.3304450165817393,1.0004525028405207,1.0,0.00012937828960252196,1.000223222411022,0.0033663180552363386,0.3143750433388671,0.00022317259389749655,0.5982384080605196
514,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_1.0'})","frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})",0.3302955569040289,0.8656400949374723,0.2860464555254314,0.8660317995393,1.0004525028405205,1.0,0.00012937828960252196,1.0029238625321582,0.000675369827652482,0.3143750433388671,0.002915338483198556,0.5982384080605196
515,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0'})","frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_1.0', 'VELOCIDADE DA VIA_bin_0.0'})",0.9724633082257493,0.2892920700488605,0.2860464555254314,0.29414627071875915,1.0167795842764678,1.0,0.004720532042241321,1.0068770631485389,0.599297706680683,0.29316781763095984,0.006830092173352264,0.6414635544903275
516,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE DA VIA_bin_0.0'})","frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_1.0'})",0.9725097006574736,0.2892920700488605,0.2860464555254314,0.2941322388167925,1.0167310800020013,1.0,0.0047071110796332305,1.0068570475011052,0.5986023361649198,0.2931538789234257,0.006810348617138388,0.6414565385393443
517,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'CLASSIFICAÇÃO_AUTOMÓVEL'})","frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_1.0', 'VELOCIDADE DA VIA_bin_0.0'})",0.8478829277706952,0.33551006622983554,0.2860464555254314,0.3373655090302643,1.00553021499855,1.0,0.001573198273938592,1.0028000999430522,0.0361550471747111,0.31876921931578717,0.0027922812764091163,0.5949687058425658
518,"frozenset({'TAMANHO_bin_0.0', 'FAIXA_bin_1.0'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE DA VIA_bin_0.0'})",0.33568450177311876,0.8478662264952744,0.2860464555254314,0.852128871051555,1.0050274965826869,1.0,0.0014309037141109204,1.0288267533127897,0.0075300776695541045,0.3187131963742226,0.02801905492831382,0.5947505127550995
519,"frozenset({'FAIXA_bin_1.0', 'VELOCIDADE DA VIA_bin_0.0'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})",0.33570120304853945,0.8478662264952744,0.2860464555254314,0.852086477283406,1.004977496043894,1.0,0.0014167432667423485,1.0285318793753409,0.007455746282788727,0.31870726568621977,0.02774039380545903,0.5947293158710251
520,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'FAIXA_bin_1.0'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})",0.28930134853520534,0.9722591815261625,0.2860464555254314,0.9887491260367289,1.0169604410263136,1.0,0.0047705631841775675,2.4656589847507395,0.023466460570824448,0.293226374679942,0.5944289108166785,0.6414785765162994
521,"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_1.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})",0.9999220607147032,0.2860464555254314,0.2860464555254314,0.2860687515194706,1.0000779453603026,1.0,2.2294256305344096e-05,1.0000312298895542,1.0000000000009523,0.2860687515194706,3.122891427844715e-05,0.6430343757597353
522,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_1.0', 'VELOCIDADE DA VIA_bin_0.0'})",0.8656623633046999,0.3301879264624286,0.2860464555254314,0.33043651618794867,1.00075287345659,1.0,0.0002151947692869971,1.0003712713305464,0.00560012132918774,0.31440453948388253,0.00037113353930325976,0.5983753068541748
523,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE DA VIA_bin_0.0'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_1.0'})",0.8656623633046999,0.3301879264624286,0.2860464555254314,0.33043651618794867,1.00075287345659,1.0,0.0002151947692869971,1.0003712713305464,0.00560012132918774,0.31440453948388253,0.00037113353930325976,0.5983753068541748
524,frozenset({'VELOCIDADE AFERIDA_bin_0.0'}),"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_1.0', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})",0.9996121592707852,0.2860538783145073,0.2860464555254314,0.2861574390352571,1.0003620322205033,1.0,0.00010352055568435548,1.0001450750157148,0.933118090358366,0.2861553141405966,0.00014505397200745106,0.6430657450578526
525,frozenset({'ACIMA VELOCIDADE PERMITIDA_False'}),"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'FAIXA_bin_1.0', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})",0.9725097006574736,0.2892920700488605,0.2860464555254314,0.2941322388167925,1.0167310800020013,1.0,0.0047071110796332305,1.0068570475011052,0.5986023361649198,0.2931538789234257,0.006810348617138388,0.6414565385393443
526,frozenset({'FAIXA_bin_1.0'}),"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})",0.33570120304853945,0.8478662264952744,0.2860464555254314,0.852086477283406,1.004977496043894,1.0,0.0014167432667423485,1.0285318793753409,0.007455746282788727,0.31870726568621977,0.02774039380545903,0.5947293158710251
527,frozenset({'TAMANHO_bin_0.0'}),"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_1.0', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})",0.9999220607147032,0.2860464555254314,0.2860464555254314,0.2860687515194706,1.0000779453603026,1.0,2.2294256305344096e-05,1.0000312298895542,1.0000000000009523,0.2860687515194706,3.122891427844715e-05,0.6430343757597353
528,frozenset({'VELOCIDADE DA VIA_bin_0.0'}),"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_1.0', 'TAMANHO_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})",1.0,0.2860464555254314,0.2860464555254314,0.2860464555254314,1.0,1.0,0.0,1.0,0.0,0.2860464555254314,0.0,0.6430232277627157
529,frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL'}),"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'FAIXA_bin_1.0', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})",0.8656623633046999,0.3301879264624286,0.2860464555254314,0.33043651618794867,1.00075287345659,1.0,0.0002151947692869971,1.0003712713305464,0.00560012132918774,0.31440453948388253,0.00037113353930325976,0.5983753068541748
530,frozenset({'SENTIDO_Centro/Barro Preto'}),frozenset({'VELOCIDADE DA VIA_bin_0.0'}),0.23147596593682093,1.0,0.23147596593682093,1.0,1.0,1.0,0.0,inf,0.0,0.23147596593682096,0.0,0.6157379829684104
531,frozenset({'VELOCIDADE DA VIA_bin_0.0'}),frozenset({'SENTIDO_Centro/Barro Preto'}),1.0,0.23147596593682093,0.23147596593682093,0.23147596593682093,1.0,1.0,0.0,1.0,0.0,0.23147596593682096,0.0,0.6157379829684104
532,frozenset({'SENTIDO_Centro/Barro Preto'}),frozenset({'TAMANHO_bin_0.0'}),0.23147596593682093,0.9999220607147032,0.23146854314774504,0.9999679327871217,1.0000458756479336,1.0,1.0618282272584212e-05,2.4304976423289766,5.969044743155158e-05,0.23148486664946932,0.5885616251650548,0.6157272589169305
533,frozenset({'TAMANHO_bin_0.0'}),frozenset({'SENTIDO_Centro/Barro Preto'}),0.9999220607147032,0.23147596593682093,0.23146854314774504,0.23148658504673936,1.0000458756479336,1.0,1.0618282272584212e-05,1.0000138177287627,0.5885804993010451,0.23148486664946932,1.3817537835845982e-05,0.6157272589169305
534,frozenset({'SENTIDO_Centro/Barro Preto'}),frozenset({'VELOCIDADE AFERIDA_bin_0.0'}),0.23147596593682093,0.9996121592707852,0.23143142920236565,0.9998075967227309,1.0001955132799587,1.0,4.5239072969355254e-05,2.015769870033844,0.00025435126726583597,0.2315109078218513,0.5039116246026584,0.6156644096424418
535,frozenset({'VELOCIDADE AFERIDA_bin_0.0'}),frozenset({'SENTIDO_Centro/Barro Preto'}),0.9996121592707852,0.23147596593682093,0.23143142920236565,0.23152122256215285,1.0001955132799587,1.0,4.5239072969355254e-05,1.000058891184325,0.5040085975084556,0.2315109078218513,5.888771635760995e-05,0.6156644096424418
536,frozenset({'SENTIDO_Centro/Barro Preto'}),frozenset({'FAIXA_bin_2.0'}),0.23147596593682093,0.4337692366218145,0.11311402703008643,0.4886642402475589,1.1265534735779454,1.0,0.012706873989374479,1.1073560817501233,0.14617220732066527,0.20486803144525148,0.09694811228241236,0.3747171468617474
537,frozenset({'FAIXA_bin_2.0'}),frozenset({'SENTIDO_Centro/Barro Preto'}),0.4337692366218145,0.23147596593682093,0.11311402703008643,0.26077005347593585,1.1265534735779457,1.0,0.012706873989374479,1.0396278420224434,0.19839412074290147,0.20486803144525148,0.03811733431970548,0.3747171468617474
538,"frozenset({'SENTIDO_Centro/Barro Preto', 'TAMANHO_bin_0.0'})",frozenset({'VELOCIDADE DA VIA_bin_0.0'}),0.23146854314774504,1.0,0.23146854314774504,1.0,1.0,1.0,0.0,inf,0.0,0.23146854314774504,0.0,0.6157342715738725
539,"frozenset({'SENTIDO_Centro/Barro Preto', 'VELOCIDADE DA VIA_bin_0.0'})",frozenset({'TAMANHO_bin_0.0'}),0.23147596593682093,0.9999220607147032,0.23146854314774504,0.9999679327871217,1.0000458756479336,1.0,1.0618282272584212e-05,2.4304976423289766,5.969044743155158e-05,0.23148486664946932,0.5885616251650548,0.6157272589169305
540,"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})",frozenset({'SENTIDO_Centro/Barro Preto'}),0.9999220607147032,0.23147596593682093,0.23146854314774504,0.23148658504673936,1.0000458756479336,1.0,1.0618282272584212e-05,1.0000138177287627,0.5885804993010451,0.23148486664946932,1.3817537835845982e-05,0.6157272589169305
541,frozenset({'SENTIDO_Centro/Barro Preto'}),"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})",0.23147596593682093,0.9999220607147032,0.23146854314774504,0.9999679327871217,1.0000458756479336,1.0,1.0618282272584212e-05,2.4304976423289766,5.969044743155158e-05,0.23148486664946932,0.5885616251650548,0.6157272589169305
542,frozenset({'TAMANHO_bin_0.0'}),"frozenset({'SENTIDO_Centro/Barro Preto', 'VELOCIDADE DA VIA_bin_0.0'})",0.9999220607147032,0.23147596593682093,0.23146854314774504,0.23148658504673936,1.0000458756479336,1.0,1.0618282272584212e-05,1.0000138177287627,0.5885804993010451,0.23148486664946932,1.3817537835845982e-05,0.6157272589169305
543,frozenset({'VELOCIDADE DA VIA_bin_0.0'}),"frozenset({'SENTIDO_Centro/Barro Preto', 'TAMANHO_bin_0.0'})",1.0,0.23146854314774504,0.23146854314774504,0.23146854314774504,1.0,1.0,0.0,1.0,0.0,0.23146854314774504,0.0,0.6157342715738725
544,"frozenset({'SENTIDO_Centro/Barro Preto', 'TAMANHO_bin_0.0'})",frozenset({'VELOCIDADE AFERIDA_bin_0.0'}),0.23146854314774504,0.9996121592707852,0.23143142920236565,0.9998396587939136,1.0002275877909432,1.0,5.265898318532192e-05,2.4188462758958997,0.00029606596385525644,0.23151262688140906,0.586579763267669,0.6156804406780332
545,"frozenset({'SENTIDO_Centro/Barro Preto', 'VELOCIDADE AFERIDA_bin_0.0'})",frozenset({'TAMANHO_bin_0.0'}),0.23143142920236565,0.9999220607147032,0.23143142920236565,1.0,1.0000779453603024,1.0,1.8037600187231773e-05,inf,0.00010140836908779298,0.23144946820850013,1.0,0.6157247341042501
546,"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0'})",frozenset({'SENTIDO_Centro/Barro Preto'}),0.9995676225363299,0.23147596593682093,0.23143142920236565,0.23153153822162154,1.0002400779907137,1.0,5.5548256597065526e-05,1.0000723156350124,0.5551176628607688,0.23152122256215285,7.2310405839611e-05,0.6156695674721762
547,frozenset({'SENTIDO_Centro/Barro Preto'}),"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0'})",0.23147596593682093,0.9995676225363299,0.23143142920236565,0.9998075967227309,1.0002400779907137,1.0,5.5548256597065526e-05,2.247245835970573,0.0003123134169756798,0.23152122256215285,0.555010856403209,0.6156695674721762
548,frozenset({'TAMANHO_bin_0.0'}),"frozenset({'SENTIDO_Centro/Barro Preto', 'VELOCIDADE AFERIDA_bin_0.0'})",0.9999220607147032,0.23143142920236565,0.23143142920236565,0.23144946820850013,1.0000779453603024,1.0,1.8037600187231773e-05,1.000023471463994,0.9999999999995706,0.23144946820850013,2.3470913097263497e-05,0.6157247341042501
549,frozenset({'VELOCIDADE AFERIDA_bin_0.0'}),"frozenset({'SENTIDO_Centro/Barro Preto', 'TAMANHO_bin_0.0'})",0.9996121592707852,0.23146854314774504,0.23143142920236565,0.23152122256215285,1.000227587790943,1.0,5.265898318532192e-05,1.0000685502527258,0.5866738312571949,0.23151262688140906,6.854555391080213e-05,0.6156804406780332
550,"frozenset({'SENTIDO_Centro/Barro Preto', 'VELOCIDADE AFERIDA_bin_0.0'})",frozenset({'VELOCIDADE DA VIA_bin_0.0'}),0.23143142920236565,1.0,0.23143142920236565,1.0,1.0,1.0,0.0,inf,0.0,0.23143142920236565,0.0,0.6157157146011828
551,"frozenset({'SENTIDO_Centro/Barro Preto', 'VELOCIDADE DA VIA_bin_0.0'})",frozenset({'VELOCIDADE AFERIDA_bin_0.0'}),0.23147596593682093,0.9996121592707852,0.23143142920236565,0.9998075967227309,1.0001955132799587,1.0,4.5239072969355254e-05,2.015769870033844,0.00025435126726583597,0.2315109078218513,0.5039116246026584,0.6156644096424418
552,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})",frozenset({'SENTIDO_Centro/Barro Preto'}),0.9996121592707852,0.23147596593682093,0.23143142920236565,0.23152122256215285,1.0001955132799587,1.0,4.5239072969355254e-05,1.000058891184325,0.5040085975084556,0.2315109078218513,5.888771635760995e-05,0.6156644096424418
553,frozenset({'SENTIDO_Centro/Barro Preto'}),"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})",0.23147596593682093,0.9996121592707852,0.23143142920236565,0.9998075967227309,1.0001955132799587,1.0,4.5239072969355254e-05,2.015769870033844,0.00025435126726583597,0.2315109078218513,0.5039116246026584,0.6156644096424418
554,frozenset({'VELOCIDADE AFERIDA_bin_0.0'}),"frozenset({'SENTIDO_Centro/Barro Preto', 'VELOCIDADE DA VIA_bin_0.0'})",0.9996121592707852,0.23147596593682093,0.23143142920236565,0.23152122256215285,1.0001955132799587,1.0,4.5239072969355254e-05,1.000058891184325,0.5040085975084556,0.2315109078218513,5.888771635760995e-05,0.6156644096424418
555,frozenset({'VELOCIDADE DA VIA_bin_0.0'}),"frozenset({'SENTIDO_Centro/Barro Preto', 'VELOCIDADE AFERIDA_bin_0.0'})",1.0,0.23143142920236565,0.23143142920236565,0.23143142920236565,1.0,1.0,0.0,1.0,0.0,0.23143142920236565,0.0,0.6157157146011828
556,"frozenset({'SENTIDO_Centro/Barro Preto', 'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0'})",frozenset({'VELOCIDADE DA VIA_bin_0.0'}),0.23143142920236565,1.0,0.23143142920236565,1.0,1.0,1.0,0.0,inf,0.0,0.23143142920236565,0.0,0.6157157146011828
557,"frozenset({'SENTIDO_Centro/Barro Preto', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})",frozenset({'VELOCIDADE AFERIDA_bin_0.0'}),0.23146854314774504,0.9996121592707852,0.23143142920236565,0.9998396587939136,1.0002275877909432,1.0,5.265898318532192e-05,2.4188462758958997,0.00029606596385525644,0.23151262688140906,0.586579763267669,0.6156804406780332
558,"frozenset({'SENTIDO_Centro/Barro Preto', 'VELOCIDADE AFERIDA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})",frozenset({'TAMANHO_bin_0.0'}),0.23143142920236565,0.9999220607147032,0.23143142920236565,1.0,1.0000779453603024,1.0,1.8037600187231773e-05,inf,0.00010140836908779298,0.23144946820850013,1.0,0.6157247341042501
559,"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})",frozenset({'SENTIDO_Centro/Barro Preto'}),0.9995676225363299,0.23147596593682093,0.23143142920236565,0.23153153822162154,1.0002400779907137,1.0,5.5548256597065526e-05,1.0000723156350124,0.5551176628607688,0.23152122256215285,7.2310405839611e-05,0.6156695674721762
560,"frozenset({'SENTIDO_Centro/Barro Preto', 'TAMANHO_bin_0.0'})","frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})",0.23146854314774504,0.9996121592707852,0.23143142920236565,0.9998396587939136,1.0002275877909432,1.0,5.265898318532192e-05,2.4188462758958997,0.00029606596385525644,0.23151262688140906,0.586579763267669,0.6156804406780332
561,"frozenset({'SENTIDO_Centro/Barro Preto', 'VELOCIDADE AFERIDA_bin_0.0'})","frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})",0.23143142920236565,0.9999220607147032,0.23143142920236565,1.0,1.0000779453603024,1.0,1.8037600187231773e-05,inf,0.00010140836908779298,0.23144946820850013,1.0,0.6157247341042501
562,"frozenset({'SENTIDO_Centro/Barro Preto', 'VELOCIDADE DA VIA_bin_0.0'})","frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0'})",0.23147596593682093,0.9995676225363299,0.23143142920236565,0.9998075967227309,1.0002400779907137,1.0,5.5548256597065526e-05,2.247245835970573,0.0003123134169756798,0.23152122256215285,0.555010856403209,0.6156695674721762
563,"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0'})","frozenset({'SENTIDO_Centro/Barro Preto', 'VELOCIDADE DA VIA_bin_0.0'})",0.9995676225363299,0.23147596593682093,0.23143142920236565,0.23153153822162154,1.0002400779907137,1.0,5.5548256597065526e-05,1.0000723156350124,0.5551176628607688,0.23152122256215285,7.2310405839611e-05,0.6156695674721762
564,"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})","frozenset({'SENTIDO_Centro/Barro Preto', 'VELOCIDADE AFERIDA_bin_0.0'})",0.9999220607147032,0.23143142920236565,0.23143142920236565,0.23144946820850013,1.0000779453603024,1.0,1.8037600187231773e-05,1.000023471463994,0.9999999999995706,0.23144946820850013,2.3470913097263497e-05,0.6157247341042501
565,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})","frozenset({'SENTIDO_Centro/Barro Preto', 'TAMANHO_bin_0.0'})",0.9996121592707852,0.23146854314774504,0.23143142920236565,0.23152122256215285,1.000227587790943,1.0,5.265898318532192e-05,1.0000685502527258,0.5866738312571949,0.23151262688140906,6.854555391080213e-05,0.6156804406780332
566,frozenset({'SENTIDO_Centro/Barro Preto'}),"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})",0.23147596593682093,0.9995676225363299,0.23143142920236565,0.9998075967227309,1.0002400779907137,1.0,5.5548256597065526e-05,2.247245835970573,0.0003123134169756798,0.23152122256215285,0.555010856403209,0.6156695674721762
567,frozenset({'TAMANHO_bin_0.0'}),"frozenset({'SENTIDO_Centro/Barro Preto', 'VELOCIDADE AFERIDA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})",0.9999220607147032,0.23143142920236565,0.23143142920236565,0.23144946820850013,1.0000779453603024,1.0,1.8037600187231773e-05,1.000023471463994,0.9999999999995706,0.23144946820850013,2.3470913097263497e-05,0.6157247341042501
568,frozenset({'VELOCIDADE AFERIDA_bin_0.0'}),"frozenset({'SENTIDO_Centro/Barro Preto', 'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})",0.9996121592707852,0.23146854314774504,0.23143142920236565,0.23152122256215285,1.000227587790943,1.0,5.265898318532192e-05,1.0000685502527258,0.5866738312571949,0.23151262688140906,6.854555391080213e-05,0.6156804406780332
569,frozenset({'VELOCIDADE DA VIA_bin_0.0'}),"frozenset({'SENTIDO_Centro/Barro Preto', 'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0'})",1.0,0.23143142920236565,0.23143142920236565,0.23143142920236565,1.0,1.0,0.0,1.0,0.0,0.23143142920236565,0.0,0.6157157146011828
570,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Centro/Barro Preto'})",frozenset({'TAMANHO_bin_0.0'}),0.21877742952525697,0.9999220607147032,0.21877742952525697,1.0,1.0000779453603024,1.0,1.70513564962671e-05,inf,9.976578793598559e-05,0.21879448221082737,1.0,0.6093972411054137
571,frozenset({'TAMANHO_bin_0.0'}),"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Centro/Barro Preto'})",0.9999220607147032,0.21877742952525697,0.21877742952525697,0.21879448221082737,1.0000779453603024,1.0,1.70513564962671e-05,1.0000218286803948,1.0000000000004008,0.21879448221082737,2.1828203913812734e-05,0.6093972411054137
572,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Centro/Barro Preto'})",frozenset({'VELOCIDADE DA VIA_bin_0.0'}),0.21877742952525697,1.0,0.21877742952525697,1.0,1.0,1.0,0.0,inf,0.0,0.21877742952525697,0.0,0.6093887147626285
573,frozenset({'VELOCIDADE DA VIA_bin_0.0'}),"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Centro/Barro Preto'})",1.0,0.21877742952525697,0.21877742952525697,0.21877742952525697,1.0,1.0,0.0,1.0,0.0,0.21877742952525697,0.0,0.6093887147626285
574,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Centro/Barro Preto'})",frozenset({'VELOCIDADE AFERIDA_bin_0.0'}),0.21877742952525697,0.9996121592707852,0.21875887255256726,0.9999151787607616,1.0003031370588744,1.0,6.629382511311177e-05,4.572448277075044,0.0003879114686372809,0.2188396864940726,0.7812987836267683,0.6093794639162765
575,frozenset({'VELOCIDADE AFERIDA_bin_0.0'}),"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Centro/Barro Preto'})",0.9996121592707852,0.21877742952525697,0.21875887255256726,0.21884374907179138,1.0003031370588744,1.0,6.629382511311177e-05,1.000084899207368,0.7813650599795317,0.2188396864940726,8.48920001045391e-05,0.6093794639162765
576,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'SENTIDO_Centro/Barro Preto'})",frozenset({'VELOCIDADE DA VIA_bin_0.0'}),0.21877742952525697,1.0,0.21877742952525697,1.0,1.0,1.0,0.0,inf,0.0,0.21877742952525697,0.0,0.6093887147626285
577,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Centro/Barro Preto', 'VELOCIDADE DA VIA_bin_0.0'})",frozenset({'TAMANHO_bin_0.0'}),0.21877742952525697,0.9999220607147032,0.21877742952525697,1.0,1.0000779453603024,1.0,1.70513564962671e-05,inf,9.976578793598559e-05,0.21879448221082737,1.0,0.6093972411054137
578,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Centro/Barro Preto'})","frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})",0.21877742952525697,0.9999220607147032,0.21877742952525697,1.0,1.0000779453603024,1.0,1.70513564962671e-05,inf,9.976578793598559e-05,0.21879448221082737,1.0,0.6093972411054137
